Sample,Job_Load_us,Cycle_Period_us,Wakeup_Jitter_us
589303,900.088,1000.300,0.300
589304,900.176,999.767,-0.233
589305,900.172,999.953,-0.047
589306,900.175,999.976,-0.024
589307,900.171,1000.227,0.227
589308,900.083,999.900,-0.100
589309,900.164,999.879,-0.121
589310,900.093,1000.056,0.056
589311,900.094,1000.195,0.195
589312,900.105,999.864,-0.136
589313,900.107,999.886,-0.114
589314,900.128,999.961,-0.039
589315,900.081,1000.260,0.260
589316,900.071,999.867,-0.133
589317,900.078,999.920,-0.080
589318,900.169,1000.032,0.032
589319,900.105,1000.194,0.194
589320,900.082,999.842,-0.158
589321,900.176,999.952,-0.048
589322,900.109,999.999,-0.001
589323,900.087,1000.186,0.186
589324,900.176,999.848,-0.152
589325,900.087,999.937,-0.063
589326,900.149,999.923,-0.077
589327,900.124,1000.307,0.307
589328,900.076,999.806,-0.194
589329,900.167,1000.056,0.056
589330,900.088,999.873,-0.127
589331,900.093,1000.299,0.299
589332,900.108,999.731,-0.269
589333,900.082,1000.061,0.061
589334,900.168,999.909,-0.091
589335,900.085,1000.278,0.278
589336,900.165,999.876,-0.124
589337,900.091,999.929,-0.071
589338,900.136,999.958,-0.042
589339,900.115,1000.247,0.247
589340,900.092,999.822,-0.178
589341,900.096,999.997,-0.003
589342,900.077,999.894,-0.106
589343,900.089,1000.286,0.286
589344,900.173,999.847,-0.153
589345,900.169,999.991,-0.009
589346,900.177,999.938,-0.062
589347,900.116,1000.177,0.177
589348,900.094,999.850,-0.150
589349,900.085,999.907,-0.093
589350,900.155,1000.026,0.026
589351,900.090,1000.277,0.277
589352,900.086,999.865,-0.135
589353,900.094,999.921,-0.079
589354,900.087,1000.042,0.042
589355,900.080,1000.060,0.060
589356,900.074,999.901,-0.099
589357,900.176,999.981,-0.019
589358,900.131,999.906,-0.094
589359,900.089,1000.286,0.286
589360,900.097,999.810,-0.190
589361,900.098,1000.088,0.088
589362,900.112,999.872,-0.128
589363,900.090,1000.249,0.249
589364,900.174,999.838,-0.162
589365,900.080,999.958,-0.042
589366,900.167,999.942,-0.058
589367,900.081,1000.310,0.310
589368,900.090,999.820,-0.180
589369,900.073,999.968,-0.032
589370,900.087,999.850,-0.150
589371,900.081,1000.326,0.326
589372,900.082,999.870,-0.130
589373,900.103,999.886,-0.114
589374,900.112,999.973,-0.027
589375,900.113,1000.277,0.277
589376,900.174,999.814,-0.186
589377,900.085,999.982,-0.018
589378,900.111,999.881,-0.119
589379,900.091,1000.227,0.227
589380,900.093,999.903,-0.097
589381,900.075,999.933,-0.067
589382,900.075,1000.032,0.032
589383,900.099,1000.282,0.282
589384,900.073,999.766,-0.234
589385,900.085,999.995,-0.005
589386,900.144,999.918,-0.082
589387,900.088,1000.233,0.233
589388,900.100,999.821,-0.179
589389,900.071,1000.016,0.016
589390,900.162,999.906,-0.094
589391,900.086,1000.297,0.297
589392,900.083,999.781,-0.219
589393,900.087,999.958,-0.042
589394,900.178,1000.004,0.004
589395,900.113,1000.161,0.161
589396,900.092,999.915,-0.085
589397,900.179,999.926,-0.074
589398,900.081,999.916,-0.084
589399,900.080,1000.311,0.311
589400,900.103,999.842,-0.158
589401,900.097,999.937,-0.063
589402,900.151,1000.036,0.036
589403,900.171,1000.148,0.148
589404,900.177,999.827,-0.173
589405,900.083,1000.057,0.057
589406,900.142,999.965,-0.035
589407,900.092,1000.172,0.172
589408,900.090,999.866,-0.134
589409,900.085,999.959,-0.041
589410,900.137,999.956,-0.044
589411,900.093,1000.237,0.237
589412,900.084,999.789,-0.211
589413,900.180,999.980,-0.020
589414,900.168,999.934,-0.066
589415,900.100,1000.292,0.292
589416,900.176,999.855,-0.145
589417,900.176,999.949,-0.051
589418,900.156,999.981,-0.019
589419,900.079,1000.209,0.209
589420,900.094,999.850,-0.150
589421,900.094,999.977,-0.023
589422,900.168,999.966,-0.034
589423,900.096,1000.217,0.217
589424,900.165,999.827,-0.173
589425,900.083,999.953,-0.047
589426,900.078,1000.023,0.023
589427,900.100,1000.201,0.201
589428,900.175,999.896,-0.104
589429,900.095,999.871,-0.129
589430,900.166,999.952,-0.048
589431,900.089,1000.214,0.214
589432,900.180,999.873,-0.127
589433,900.099,999.985,-0.015
589434,900.170,999.902,-0.098
589435,900.114,1000.309,0.309
589436,900.092,999.859,-0.141
589437,900.086,999.833,-0.167
589438,900.148,1000.036,0.036
589439,900.173,1000.324,0.324
589440,900.072,999.767,-0.233
589441,900.166,999.934,-0.066
589442,900.154,999.935,-0.065
589443,900.118,1000.284,0.284
589444,900.104,999.860,-0.140
589445,900.082,999.976,-0.024
589446,900.110,999.988,-0.012
589447,900.088,1000.113,0.113
589448,900.084,1000.001,0.001
589449,900.096,999.898,-0.102
589450,900.138,999.896,-0.104
589451,900.110,1000.319,0.319
589452,900.081,999.783,-0.217
589453,900.083,999.972,-0.028
589454,900.144,1000.036,0.036
589455,900.096,1000.126,0.126
589456,900.095,999.908,-0.092
589457,900.085,999.991,-0.009
589458,900.111,999.928,-0.072
589459,900.089,1000.220,0.220
589460,900.078,999.870,-0.130
589461,900.083,999.914,-0.086
589462,900.079,999.983,-0.017
589463,900.162,1000.215,0.215
589464,900.092,999.871,-0.129
589465,900.083,999.992,-0.008
589466,900.191,999.864,-0.136
589467,900.099,1000.275,0.275
589468,900.168,999.873,-0.127
589469,900.073,999.993,-0.007
589470,900.074,1000.010,0.010
589471,900.089,1000.197,0.197
589472,900.102,999.794,-0.206
589473,900.087,999.944,-0.056
589474,900.158,999.907,-0.093
589475,900.112,1000.274,0.274
589476,900.075,999.906,-0.094
589477,900.177,999.911,-0.089
589478,900.154,999.982,-0.018
589479,900.161,1000.226,0.226
589480,900.107,999.861,-0.139
589481,900.178,999.954,-0.046
589482,900.091,999.906,-0.094
589483,900.091,1000.273,0.273
589484,900.102,999.866,-0.134
589485,900.085,999.926,-0.074
589486,900.169,1000.030,0.030
589487,900.128,1000.222,0.222
589488,900.105,999.781,-0.219
589489,900.083,999.998,-0.002
589490,900.136,999.904,-0.096
589491,900.078,1000.323,0.323
589492,900.091,999.911,-0.089
589493,900.075,999.842,-0.158
589494,900.112,1000.006,0.006
589495,900.118,1000.216,0.216
589496,900.094,999.867,-0.133
589497,900.175,999.971,-0.029
589498,900.100,999.929,-0.071
589499,900.173,1000.291,0.291
589500,900.094,999.732,-0.268
589501,900.103,999.936,-0.064
589502,900.137,999.983,-0.017
589503,900.092,1000.302,0.302
589504,900.178,999.794,-0.206
589505,900.077,1000.001,0.001
589506,900.139,1000.033,0.033
589507,900.090,1000.153,0.153
589508,900.084,999.812,-0.188
589509,900.105,1000.003,0.003
589510,900.123,999.890,-0.110
589511,900.173,1000.291,0.291
589512,900.176,999.823,-0.177
589513,900.075,1000.055,0.055
589514,900.109,999.952,-0.048
589515,900.103,1000.137,0.137
589516,900.102,999.838,-0.162
589517,900.085,999.977,-0.023
589518,900.147,999.968,-0.032
589519,900.080,1000.214,0.214
589520,900.095,999.901,-0.099
589521,900.109,999.993,-0.007
589522,900.142,999.904,-0.096
589523,900.112,1000.271,0.271
589524,900.174,999.820,-0.180
589525,900.105,999.925,-0.075
589526,900.149,999.975,-0.025
589527,900.077,1000.231,0.231
589528,900.096,999.820,-0.180
589529,900.098,1000.016,0.016
589530,900.159,999.921,-0.079
589531,900.077,1000.271,0.271
589532,900.176,999.816,-0.184
589533,900.079,999.941,-0.059
589534,900.091,1000.058,0.058
589535,900.105,1000.192,0.192
589536,900.094,999.849,-0.151
589537,900.106,999.918,-0.082
589538,900.102,999.995,-0.005
589539,900.092,1000.233,0.233
589540,900.084,999.812,-0.188
589541,900.180,999.963,-0.037
589542,900.149,999.960,-0.040
589543,900.115,1000.263,0.263
589544,900.097,999.823,-0.177
589545,900.086,1000.032,0.032
589546,900.143,999.866,-0.134
589547,900.090,1000.266,0.266
589548,900.138,999.876,-0.124
589549,900.079,999.940,-0.060
589550,900.139,999.970,-0.030
589551,900.101,1000.204,0.204
589552,900.076,999.886,-0.114
589553,900.111,999.948,-0.052
589554,900.145,999.940,-0.060
589555,900.081,1000.162,0.162
589556,900.077,999.984,-0.016
589557,900.083,999.921,-0.079
589558,900.105,999.891,-0.109
589559,900.089,1000.272,0.272
589560,900.165,999.853,-0.147
589561,900.085,1000.015,0.015
589562,900.119,999.909,-0.091
589563,900.082,1000.256,0.256
589564,900.096,999.794,-0.206
589565,900.102,1000.000,0.000
589566,900.143,999.890,-0.110
589567,900.083,1000.308,0.308
589568,900.159,999.866,-0.134
589569,900.097,1000.009,0.009
589570,900.096,999.865,-0.135
589571,900.102,1000.205,0.205
589572,900.095,999.854,-0.146
589573,900.085,1000.015,0.015
589574,900.079,999.923,-0.077
589575,900.166,1000.216,0.216
589576,900.093,999.980,-0.020
589577,900.081,999.945,-0.055
589578,900.128,999.989,-0.011
589579,900.091,1000.154,0.154
589580,900.175,999.836,-0.164
589581,900.177,999.911,-0.089
589582,900.093,999.957,-0.043
589583,900.073,1000.260,0.260
589584,900.174,999.909,-0.091
589585,900.098,999.881,-0.119
589586,900.104,1000.046,0.046
589587,900.078,1000.132,0.132
589588,900.072,999.789,-0.211
589589,900.084,1000.072,0.072
589590,900.153,999.915,-0.085
589591,900.115,1000.236,0.236
589592,900.095,999.858,-0.142
589593,900.175,999.984,-0.016
589594,900.141,1000.041,0.041
589595,900.092,1000.166,0.166
589596,900.079,999.801,-0.199
589597,900.075,999.963,-0.037
589598,900.097,999.986,-0.014
589599,900.104,1000.262,0.262
589600,900.165,999.893,-0.107
589601,900.177,999.867,-0.133
589602,900.076,999.969,-0.031
589603,900.079,1000.216,0.216
589604,900.175,999.891,-0.109
589605,900.108,999.933,-0.067
589606,900.105,999.909,-0.091
589607,900.095,1000.327,0.327
589608,900.174,999.851,-0.149
589609,900.180,999.887,-0.113
589610,900.147,1000.018,0.018
589611,900.103,1000.191,0.191
589612,900.081,999.833,-0.167
589613,900.109,999.945,-0.055
589614,900.081,999.997,-0.003
589615,900.081,1000.226,0.226
589616,900.176,999.863,-0.137
589617,900.083,999.987,-0.013
589618,900.176,1000.000,0.000
589619,900.090,1000.215,0.215
589620,900.104,999.774,-0.226
589621,900.085,999.961,-0.039
589622,900.132,1000.014,0.014
589623,900.089,1000.191,0.191
589624,900.175,999.847,-0.153
589625,900.096,1000.043,0.043
589626,900.155,999.948,-0.052
589627,900.115,1000.188,0.188
589628,900.076,999.896,-0.104
589629,900.085,999.825,-0.175
589630,900.090,999.980,-0.020
589631,900.091,1000.248,0.248
589632,900.163,999.906,-0.094
589633,900.109,999.983,-0.017
589634,900.078,999.887,-0.113
589635,900.075,1000.277,0.277
589636,900.163,999.853,-0.147
589637,900.083,999.828,-0.172
589638,900.158,1000.074,0.074
589639,900.114,1000.311,0.311
589640,900.102,999.736,-0.264
589641,900.098,1000.051,0.051
589642,900.145,999.935,-0.065
589643,900.082,1000.212,0.212
589644,900.177,999.893,-0.107
589645,900.168,999.894,-0.106
589646,900.100,999.957,-0.043
589647,900.108,1000.230,0.230
589648,900.093,999.892,-0.108
589649,900.084,999.976,-0.024
589650,900.142,999.889,-0.111
589651,900.097,1000.187,0.187
589652,900.092,999.906,-0.094
589653,900.084,999.876,-0.124
589654,900.179,1000.100,0.100
589655,900.118,1000.173,0.173
589656,900.084,999.834,-0.166
589657,900.177,999.961,-0.039
589658,900.119,999.986,-0.014
589659,900.099,1000.229,0.229
589660,900.106,999.853,-0.147
589661,900.105,999.986,-0.014
589662,900.176,1000.002,0.002
589663,900.091,1000.110,0.110
589664,900.078,999.946,-0.054
589665,900.104,999.967,-0.033
589666,900.088,999.917,-0.083
589667,900.095,1000.160,0.160
589668,900.092,999.945,-0.055
589669,900.166,1000.007,0.007
589670,900.105,999.889,-0.111
589671,900.079,1000.227,0.227
589672,900.173,999.874,-0.126
589673,900.179,999.888,-0.112
589674,900.123,1000.023,0.023
589675,900.134,1000.225,0.225
589676,900.173,999.849,-0.151
589677,900.072,999.969,-0.031
589678,900.080,999.894,-0.106
589679,900.089,1000.276,0.276
589680,900.082,999.848,-0.152
589681,900.081,999.983,-0.017
589682,900.121,999.911,-0.089
589683,900.081,1000.180,0.180
589684,900.172,1000.157,0.157
589685,900.081,999.759,-0.241
589686,900.171,1000.019,0.019
589687,900.081,1000.083,0.083
589688,900.090,999.895,-0.105
589689,900.108,1000.026,0.026
589690,900.170,999.955,-0.045
589691,900.094,1000.203,0.203
589692,900.079,999.793,-0.207
589693,900.078,999.989,-0.011
589694,900.116,999.945,-0.055
589695,900.096,1000.207,0.207
589696,900.071,999.921,-0.079
589697,900.092,999.967,-0.033
589698,900.164,999.946,-0.054
589699,900.084,1000.202,0.202
589700,900.071,999.839,-0.161
589701,900.085,999.955,-0.045
589702,900.126,999.948,-0.052
589703,900.125,1000.226,0.226
589704,900.174,999.921,-0.079
589705,900.082,999.937,-0.063
589706,900.140,999.972,-0.028
589707,900.100,1000.291,0.291
589708,900.081,999.875,-0.125
589709,900.105,999.834,-0.166
589710,900.079,999.974,-0.026
589711,900.080,1000.173,0.173
589712,900.073,999.901,-0.099
589713,900.085,999.977,-0.023
589714,900.166,999.956,-0.044
589715,900.104,1000.182,0.182
589716,900.082,999.909,-0.091
589717,900.107,999.927,-0.073
589718,900.151,1000.039,0.039
589719,900.092,1000.148,0.148
589720,900.174,999.852,-0.148
589721,900.108,1000.020,0.020
589722,900.162,999.870,-0.130
589723,900.114,1000.284,0.284
589724,900.084,999.858,-0.142
589725,900.087,999.960,-0.040
589726,900.117,999.967,-0.033
589727,900.093,1000.155,0.155
589728,900.082,999.998,-0.002
589729,900.156,999.874,-0.126
589730,900.125,999.837,-0.163
589731,900.103,1000.290,0.290
589732,900.161,999.909,-0.091
589733,900.176,999.987,-0.013
589734,900.093,999.944,-0.056
589735,900.116,1000.174,0.174
589736,900.105,999.933,-0.067
589737,900.111,999.866,-0.134
589738,900.177,999.973,-0.027
589739,900.087,1000.222,0.222
589740,900.080,999.894,-0.106
589741,900.083,999.898,-0.102
589742,900.100,999.952,-0.048
589743,900.115,1000.333,0.333
589744,900.097,999.829,-0.171
589745,900.083,999.950,-0.050
589746,900.077,999.952,-0.048
589747,900.172,1000.262,0.262
589748,900.081,999.859,-0.141
589749,900.094,999.863,-0.137
589750,900.125,1000.016,0.016
589751,900.096,1000.187,0.187
589752,900.110,999.921,-0.079
589753,900.090,999.876,-0.124
589754,900.125,1000.008,0.008
589755,900.077,1000.176,0.176
589756,900.178,999.866,-0.134
589757,900.102,999.940,-0.060
589758,900.147,999.980,-0.020
589759,900.113,1000.285,0.285
589760,900.177,999.821,-0.179
589761,900.168,1000.037,0.037
589762,900.131,999.857,-0.143
589763,900.093,1000.259,0.259
589764,900.084,999.833,-0.167
589765,900.095,999.946,-0.054
589766,900.105,999.918,-0.082
589767,900.092,1000.211,0.211
589768,900.083,999.929,-0.071
589769,900.085,999.934,-0.066
589770,900.159,999.973,-0.027
589771,900.103,1000.304,0.304
589772,900.086,999.848,-0.152
589773,900.095,999.956,-0.044
589774,900.077,999.991,-0.009
589775,900.096,1000.200,0.200
589776,900.174,999.838,-0.162
589777,900.072,999.889,-0.111
589778,900.096,999.946,-0.054
589779,900.092,1000.296,0.296
589780,900.075,999.851,-0.149
589781,900.083,999.932,-0.068
589782,900.145,1000.003,0.003
589783,900.078,1000.186,0.186
589784,900.172,999.901,-0.099
589785,900.088,999.922,-0.078
589786,900.160,999.961,-0.039
589787,900.114,1000.218,0.218
589788,900.175,999.821,-0.179
589789,900.083,1000.052,0.052
589790,900.127,999.905,-0.095
589791,900.104,1000.234,0.234
589792,900.106,999.891,-0.109
589793,900.083,999.927,-0.073
589794,900.166,999.980,-0.020
589795,900.090,1000.171,0.171
589796,900.081,999.857,-0.143
589797,900.083,1000.016,0.016
589798,900.177,999.907,-0.093
589799,900.107,1000.226,0.226
589800,900.095,999.875,-0.125
589801,900.082,999.941,-0.059
589802,900.146,999.991,-0.009
589803,900.108,1000.217,0.217
589804,900.176,999.903,-0.097
589805,900.074,999.910,-0.090
589806,900.118,1000.010,0.010
589807,900.081,1000.240,0.240
589808,900.175,999.811,-0.189
589809,900.154,999.953,-0.047
589810,900.084,1000.422,0.422
589811,900.099,999.945,-0.055
589812,900.081,999.910,-0.090
589813,900.152,1000.244,0.244
589814,900.083,1000.022,0.022
589815,900.154,999.904,-0.096
589816,900.152,999.868,-0.132
589817,900.151,999.759,-0.241
589818,900.146,999.884,-0.116
589819,900.081,1000.440,0.440
589820,900.162,999.813,-0.187
589821,900.143,999.765,-0.235
589822,900.125,1000.061,0.061
589823,900.172,1000.398,0.398
589824,900.147,999.530,-0.470
589825,900.169,1000.387,0.387
589826,900.097,999.812,-0.188
589827,900.127,1000.176,0.176
589828,900.123,1000.103,0.103
589829,900.139,999.498,-0.502
589830,900.177,1000.090,0.090
589831,900.151,1000.560,0.560
589832,900.175,999.708,-0.292
589833,900.136,999.827,-0.173
589834,900.140,999.763,-0.237
589835,900.163,1000.839,0.839
589836,900.092,999.510,-0.490
589837,900.173,999.869,-0.131
589838,900.089,999.875,-0.125
589839,900.082,1000.615,0.615
589840,900.160,999.491,-0.509
589841,900.155,1000.232,0.232
589842,900.162,1000.237,0.237
589843,900.113,999.739,-0.261
589844,900.177,999.716,-0.284
589845,900.143,999.913,-0.087
589846,900.080,999.992,-0.008
589847,900.159,1000.572,0.572
589848,900.147,999.605,-0.395
589849,900.106,1000.113,0.113
589850,900.096,1000.253,0.253
589851,900.148,999.779,-0.221
589852,900.138,1000.006,0.006
589853,900.174,1000.788,0.788
589854,900.092,999.381,-0.619
589855,900.155,999.946,-0.054
589856,900.087,999.723,-0.277
589857,900.093,999.981,-0.019
589858,900.113,999.975,-0.025
589859,900.073,1000.307,0.307
589860,900.143,999.703,-0.297
589861,900.157,1000.001,0.001
589862,900.105,999.835,-0.165
589863,900.085,1000.293,0.293
589864,900.106,999.856,-0.144
589865,900.139,1000.221,0.221
589866,900.137,999.953,-0.047
589867,900.133,1000.184,0.184
589868,900.079,999.730,-0.270
589869,900.174,999.901,-0.099
589870,900.078,999.967,-0.033
589871,900.106,1000.301,0.301
589872,900.169,999.799,-0.201
589873,900.151,1000.234,0.234
589874,900.111,999.941,-0.059
589875,900.084,999.933,-0.067
589876,900.087,999.922,-0.078
589877,900.141,1000.112,0.112
589878,900.172,999.846,-0.154
589879,900.072,1000.404,0.404
589880,900.155,1000.247,0.247
589881,900.169,1000.220,0.220
589882,900.090,1000.933,0.933
